day;id (time_data.csv);place_id;source (time_data.csv);time;value
Вс;;2339;google;30.12.1899 19:00:00;33
Вс;;19;google;30.12.1899 19:00:00;34
Вс;;750;google;30.12.1899 19:00:00;35
Вс;;288;google;30.12.1899 19:00:00;36
Вс;;686;google;30.12.1899 19:00:00;36
Вс;;2341;google;30.12.1899 19:00:00;36
Вс;;1948;google;30.12.1899 19:00:00;37
Вс;;1978;google;30.12.1899 19:00:00;37
Вс;;2455;google;30.12.1899 19:00:00;37
Вс;;110;google;30.12.1899 19:00:00;38
Вс;;161;google;30.12.1899 19:00:00;38
Вс;;289;google;30.12.1899 19:00:00;38
Вс;;294;google;30.12.1899 19:00:00;38
Вс;;642;google;30.12.1899 19:00:00;38
Вс;;2031;google;30.12.1899 19:00:00;38
Вс;;156;google;30.12.1899 19:00:00;39
Вс;;2243;google;30.12.1899 19:00:00;39
Вс;;2466;google;30.12.1899 19:00:00;39
Вс;;12;google;30.12.1899 19:00:00;41
Вс;;17;google;30.12.1899 19:00:00;41
Вс;;112;google;30.12.1899 19:00:00;41
Вс;;108;google;30.12.1899 19:00:00;42
Вс;;287;google;30.12.1899 19:00:00;42
Вс;;1949;google;30.12.1899 19:00:00;42
Вс;;2315;google;30.12.1899 19:00:00;42
Вс;;539;google;30.12.1899 19:00:00;43
Вс;;1943;google;30.12.1899 19:00:00;44
Вс;;1946;google;30.12.1899 19:00:00;44
Вс;;2468;google;30.12.1899 19:00:00;44
Вс;;24;google;30.12.1899 19:00:00;45
Вс;;269;google;30.12.1899 19:00:00;45
Вс;;667;google;30.12.1899 19:00:00;45
Вс;;25;google;30.12.1899 19:00:00;46
Вс;;555;google;30.12.1899 19:00:00;46
Вс;;687;google;30.12.1899 19:00:00;46
Вс;;694;google;30.12.1899 19:00:00;46
Вс;;732;google;30.12.1899 19:00:00;46
Вс;;125;google;30.12.1899 19:00:00;47
Вс;;1;google;30.12.1899 19:00:00;48
Вс;;618;google;30.12.1899 19:00:00;48
Вс;;680;google;30.12.1899 19:00:00;48
Вс;;2346;google;30.12.1899 19:00:00;48
Вс;;34;google;30.12.1899 19:00:00;49
Вс;;643;google;30.12.1899 19:00:00;49
Вс;;793;google;30.12.1899 19:00:00;49
Вс;;2300;google;30.12.1899 19:00:00;49
Вс;;2350;google;30.12.1899 19:00:00;49
Вс;;16;google;30.12.1899 19:00:00;50
Вс;;228;google;30.12.1899 19:00:00;50
Вс;;651;google;30.12.1899 19:00:00;50
Вс;;670;google;30.12.1899 19:00:00;50
Вс;;1982;google;30.12.1899 19:00:00;50
Вс;;2227;google;30.12.1899 19:00:00;50
Вс;;115;google;30.12.1899 19:00:00;51
Вс;;117;google;30.12.1899 19:00:00;51
Вс;;2284;google;30.12.1899 19:00:00;51
Вс;;452;google;30.12.1899 19:00:00;52
Вс;;59;google;30.12.1899 19:00:00;53
Вс;;655;google;30.12.1899 19:00:00;53
Вс;;1965;google;30.12.1899 19:00:00;53
Вс;;264;google;30.12.1899 19:00:00;54
Вс;;284;google;30.12.1899 19:00:00;54
Вс;;659;google;30.12.1899 19:00:00;54
Вс;;673;google;30.12.1899 19:00:00;54
Вс;;2225;google;30.12.1899 19:00:00;54
Вс;;1972;google;30.12.1899 19:00:00;55
Вс;;552;google;30.12.1899 19:00:00;56
Вс;;674;google;30.12.1899 19:00:00;57
Вс;;1966;google;30.12.1899 19:00:00;58
Вс;;2147;google;30.12.1899 19:00:00;58
Вс;;669;google;30.12.1899 19:00:00;59
Вс;;22;google;30.12.1899 19:00:00;60
Вс;;636;google;30.12.1899 19:00:00;60
Вс;;2372;google;30.12.1899 19:00:00;60
Вс;;148;google;30.12.1899 19:00:00;61
Вс;;481;google;30.12.1899 19:00:00;61
Вс;;2297;google;30.12.1899 19:00:00;61
Вс;;270;google;30.12.1899 19:00:00;62
Вс;;1944;google;30.12.1899 19:00:00;62
Вс;;31;google;30.12.1899 19:00:00;63
Вс;;654;google;30.12.1899 19:00:00;63
Вс;;546;google;30.12.1899 19:00:00;64
Вс;;2342;google;30.12.1899 19:00:00;65
Вс;;544;google;30.12.1899 19:00:00;66
Вс;;2272;google;30.12.1899 19:00:00;66
Вс;;2068;google;30.12.1899 19:00:00;67
Вс;;644;google;30.12.1899 19:00:00;68
Вс;;2266;google;30.12.1899 19:00:00;68
Вс;;538;google;30.12.1899 19:00:00;69
Вс;;2306;google;30.12.1899 19:00:00;69
Вс;;2462;google;30.12.1899 19:00:00;69
Вс;;2273;google;30.12.1899 19:00:00;70
Вс;;548;google;30.12.1899 19:00:00;72
Вс;;671;google;30.12.1899 19:00:00;72
Вс;;2252;google;30.12.1899 19:00:00;72
Вс;;2464;google;30.12.1899 19:00:00;72
Вс;;545;google;30.12.1899 19:00:00;73
Вс;;713;google;30.12.1899 19:00:00;73
Вс;;2235;google;30.12.1899 19:00:00;74
Вс;;93;google;30.12.1899 19:00:00;77
Вс;;688;google;30.12.1899 19:00:00;77
Вс;;1970;google;30.12.1899 19:00:00;77
Вс;;1984;google;30.12.1899 19:00:00;79
Вс;;109;google;30.12.1899 19:00:00;80
Вс;;692;google;30.12.1899 19:00:00;81
Вс;;2331;google;30.12.1899 19:00:00;81
Вс;;543;google;30.12.1899 19:00:00;83
Вс;;2288;google;30.12.1899 19:00:00;83
Вс;;193;google;30.12.1899 19:00:00;85
Вс;;98;google;30.12.1899 19:00:00;88
Вс;;1973;google;30.12.1899 19:00:00;100
Вс;;2299;google;30.12.1899 19:00:00;100
Вс;;0;google;30.12.1899 20:00:00;0
Вс;;6;google;30.12.1899 20:00:00;0
Вс;;41;google;30.12.1899 20:00:00;0
Вс;;42;google;30.12.1899 20:00:00;0
Вс;;43;google;30.12.1899 20:00:00;0
Вс;;45;google;30.12.1899 20:00:00;0
Вс;;46;google;30.12.1899 20:00:00;0
Вс;;51;google;30.12.1899 20:00:00;0
Вс;;52;google;30.12.1899 20:00:00;0
Вс;;57;google;30.12.1899 20:00:00;0
Вс;;62;google;30.12.1899 20:00:00;0
Вс;;63;google;30.12.1899 20:00:00;0
Вс;;71;google;30.12.1899 20:00:00;0
Вс;;83;google;30.12.1899 20:00:00;0
Вс;;93;google;30.12.1899 20:00:00;0
Вс;;94;google;30.12.1899 20:00:00;0
Вс;;222;google;30.12.1899 20:00:00;0
Вс;;226;google;30.12.1899 20:00:00;0
Вс;;240;google;30.12.1899 20:00:00;0
Вс;;288;google;30.12.1899 20:00:00;0
Вс;;366;google;30.12.1899 20:00:00;0
Вс;;474;google;30.12.1899 20:00:00;0
Вс;;492;google;30.12.1899 20:00:00;0
Вс;;496;google;30.12.1899 20:00:00;0
Вс;;501;google;30.12.1899 20:00:00;0
Вс;;502;google;30.12.1899 20:00:00;0
Вс;;525;google;30.12.1899 20:00:00;0
Вс;;545;google;30.12.1899 20:00:00;0
Вс;;554;google;30.12.1899 20:00:00;0
Вс;;1955;google;30.12.1899 20:00:00;0
Вс;;1966;google;30.12.1899 20:00:00;0
Вс;;2010;google;30.12.1899 20:00:00;0
Вс;;2067;google;30.12.1899 20:00:00;0
Вс;;2089;google;30.12.1899 20:00:00;0
Вс;;2131;google;30.12.1899 20:00:00;0
Вс;;2147;google;30.12.1899 20:00:00;0
Вс;;2160;google;30.12.1899 20:00:00;0
Вс;;2170;google;30.12.1899 20:00:00;0
Вс;;2187;google;30.12.1899 20:00:00;0
Вс;;2206;google;30.12.1899 20:00:00;0
Вс;;2230;google;30.12.1899 20:00:00;0
Вс;;2300;google;30.12.1899 20:00:00;0
Вс;;2339;google;30.12.1899 20:00:00;0
Вс;;2341;google;30.12.1899 20:00:00;0
Вс;;2345;google;30.12.1899 20:00:00;0
Вс;;2418;google;30.12.1899 20:00:00;0
Вс;;2421;google;30.12.1899 20:00:00;0
Вс;;2427;google;30.12.1899 20:00:00;0
Вс;;2428;google;30.12.1899 20:00:00;0
Вс;;2468;google;30.12.1899 20:00:00;0
Вс;;2567;google;30.12.1899 20:00:00;0
Вс;;209;google;30.12.1899 20:00:00;1
Вс;;2066;google;30.12.1899 20:00:00;1
Вс;;1945;google;30.12.1899 20:00:00;2
Вс;;2439;google;30.12.1899 20:00:00;2
Вс;;784;google;30.12.1899 20:00:00;3
Вс;;1956;google;30.12.1899 20:00:00;5
Вс;;271;google;30.12.1899 20:00:00;7
Вс;;2290;google;30.12.1899 20:00:00;7
Вс;;106;google;30.12.1899 20:00:00;8
Вс;;536;google;30.12.1899 20:00:00;8
Вс;;2139;google;30.12.1899 20:00:00;8
Вс;;32;google;30.12.1899 20:00:00;9
Вс;;1980;google;30.12.1899 20:00:00;9
Вс;;146;google;30.12.1899 20:00:00;11
Вс;;2117;google;30.12.1899 20:00:00;11
Вс;;249;google;30.12.1899 20:00:00;12
Вс;;2214;google;30.12.1899 20:00:00;12
Вс;;2242;google;30.12.1899 20:00:00;13
Вс;;541;google;30.12.1899 20:00:00;14
Вс;;2142;google;30.12.1899 20:00:00;14
Вс;;537;google;30.12.1899 20:00:00;15
Вс;;2449;google;30.12.1899 20:00:00;15
Вс;;112;google;30.12.1899 20:00:00;17
Вс;;265;google;30.12.1899 20:00:00;17
Вс;;653;google;30.12.1899 20:00:00;17
Вс;;2031;google;30.12.1899 20:00:00;17
Вс;;2317;google;30.12.1899 20:00:00;17
Вс;;261;google;30.12.1899 20:00:00;18
Вс;;2020;google;30.12.1899 20:00:00;18
Вс;;2351;google;30.12.1899 20:00:00;19
Вс;;281;google;30.12.1899 20:00:00;21
Вс;;1978;google;30.12.1899 20:00:00;21
Вс;;117;google;30.12.1899 20:00:00;22
Вс;;289;google;30.12.1899 20:00:00;22
Вс;;1946;google;30.12.1899 20:00:00;22
Вс;;2282;google;30.12.1899 20:00:00;22
Вс;;1948;google;30.12.1899 20:00:00;23
Вс;;2296;google;30.12.1899 20:00:00;23
Вс;;2136;google;30.12.1899 20:00:00;24
Вс;;2452;google;30.12.1899 20:00:00;24
Вс;;269;google;30.12.1899 20:00:00;25
Вс;;642;google;30.12.1899 20:00:00;25
Вс;;2338;google;30.12.1899 20:00:00;25
Вс;;2422;google;30.12.1899 20:00:00;25
Вс;;287;google;30.12.1899 20:00:00;26
Вс;;555;google;30.12.1899 20:00:00;26
Вс;;108;google;30.12.1899 20:00:00;27
Вс;;156;google;30.12.1899 20:00:00;27
Вс;;539;google;30.12.1899 20:00:00;27
Вс;;732;google;30.12.1899 20:00:00;28
Вс;;2346;google;30.12.1899 20:00:00;29
Вс;;12;google;30.12.1899 20:00:00;30
Вс;;23;google;30.12.1899 20:00:00;30
Вс;;26;google;30.12.1899 20:00:00;30
Вс;;294;google;30.12.1899 20:00:00;30
Вс;;687;google;30.12.1899 20:00:00;30
Вс;;1949;google;30.12.1899 20:00:00;30
Вс;;2315;google;30.12.1899 20:00:00;30
Вс;;27;google;30.12.1899 20:00:00;31
Вс;;110;google;30.12.1899 20:00:00;31
Вс;;2236;google;30.12.1899 20:00:00;31
Вс;;14;google;30.12.1899 20:00:00;32
Вс;;19;google;30.12.1899 20:00:00;32
Вс;;115;google;30.12.1899 20:00:00;32
Вс;;228;google;30.12.1899 20:00:00;32
Вс;;452;google;30.12.1899 20:00:00;32
Вс;;2466;google;30.12.1899 20:00:00;32
Вс;;17;google;30.12.1899 20:00:00;33
Вс;;2350;google;30.12.1899 20:00:00;33
Вс;;59;google;30.12.1899 20:00:00;34
Вс;;1982;google;30.12.1899 20:00:00;34
Вс;;22;google;30.12.1899 20:00:00;35
Вс;;264;google;30.12.1899 20:00:00;35
Вс;;552;google;30.12.1899 20:00:00;35
Вс;;670;google;30.12.1899 20:00:00;35
Вс;;618;google;30.12.1899 20:00:00;36
Вс;;2372;google;30.12.1899 20:00:00;36
Вс;;686;google;30.12.1899 20:00:00;37
Вс;;793;google;30.12.1899 20:00:00;37
Вс;;2455;google;30.12.1899 20:00:00;37
Вс;;16;google;30.12.1899 20:00:00;39
Вс;;481;google;30.12.1899 20:00:00;39
Вс;;24;google;30.12.1899 20:00:00;40
Вс;;1965;google;30.12.1899 20:00:00;40
Вс;;1970;google;30.12.1899 20:00:00;40
Вс;;2225;google;30.12.1899 20:00:00;40
Вс;;2297;google;30.12.1899 20:00:00;40
Вс;;1;google;30.12.1899 20:00:00;41
Вс;;34;google;30.12.1899 20:00:00;41
Вс;;125;google;30.12.1899 20:00:00;41
Вс;;694;google;30.12.1899 20:00:00;41
Вс;;2227;google;30.12.1899 20:00:00;41
Вс;;25;google;30.12.1899 20:00:00;42
Вс;;750;google;30.12.1899 20:00:00;42
Вс;;2243;google;30.12.1899 20:00:00;42
Вс;;651;google;30.12.1899 20:00:00;43
Вс;;680;google;30.12.1899 20:00:00;43
Вс;;31;google;30.12.1899 20:00:00;44
Вс;;148;google;30.12.1899 20:00:00;44
Вс;;667;google;30.12.1899 20:00:00;45
Вс;;546;google;30.12.1899 20:00:00;46
Вс;;655;google;30.12.1899 20:00:00;46
Вс;;1944;google;30.12.1899 20:00:00;46
Вс;;270;google;30.12.1899 20:00:00;47
Вс;;2284;google;30.12.1899 20:00:00;47
Вс;;161;google;30.12.1899 20:00:00;48
Вс;;673;google;30.12.1899 20:00:00;48
Вс;;1943;google;30.12.1899 20:00:00;48
Вс;;2306;google;30.12.1899 20:00:00;48
Вс;;659;google;30.12.1899 20:00:00;49
Вс;;1972;google;30.12.1899 20:00:00;49
Вс;;2462;google;30.12.1899 20:00:00;49
Вс;;284;google;30.12.1899 20:00:00;50
Вс;;538;google;30.12.1899 20:00:00;50
Вс;;643;google;30.12.1899 20:00:00;50
Вс;;669;google;30.12.1899 20:00:00;50
Вс;;1973;google;30.12.1899 20:00:00;50
Вс;;2068;google;30.12.1899 20:00:00;50
Вс;;2464;google;30.12.1899 20:00:00;50
Вс;;2272;google;30.12.1899 20:00:00;52
Вс;;548;google;30.12.1899 20:00:00;53
Вс;;654;google;30.12.1899 20:00:00;54
Вс;;2266;google;30.12.1899 20:00:00;55
Вс;;671;google;30.12.1899 20:00:00;56
Вс;;544;google;30.12.1899 20:00:00;58
Вс;;674;google;30.12.1899 20:00:00;60
Вс;;2342;google;30.12.1899 20:00:00;60
Вс;;644;google;30.12.1899 20:00:00;62
Вс;;2252;google;30.12.1899 20:00:00;62
Вс;;2331;google;30.12.1899 20:00:00;63
Вс;;109;google;30.12.1899 20:00:00;64
Вс;;688;google;30.12.1899 20:00:00;64
Вс;;543;google;30.12.1899 20:00:00;66
Вс;;713;google;30.12.1899 20:00:00;66
Вс;;2288;google;30.12.1899 20:00:00;66
Вс;;193;google;30.12.1899 20:00:00;67
Вс;;1984;google;30.12.1899 20:00:00;68
Вс;;2235;google;30.12.1899 20:00:00;68
Вс;;98;google;30.12.1899 20:00:00;76
Вс;;692;google;30.12.1899 20:00:00;77
Вс;;636;google;30.12.1899 20:00:00;80
Вс;;2299;google;30.12.1899 20:00:00;93
Вс;;2273;google;30.12.1899 20:00:00;97
Вс;;0;google;30.12.1899 21:00:00;0
Вс;;6;google;30.12.1899 21:00:00;0
Вс;;41;google;30.12.1899 21:00:00;0
Вс;;42;google;30.12.1899 21:00:00;0
Вс;;43;google;30.12.1899 21:00:00;0
Вс;;45;google;30.12.1899 21:00:00;0
Вс;;46;google;30.12.1899 21:00:00;0
Вс;;51;google;30.12.1899 21:00:00;0
Вс;;52;google;30.12.1899 21:00:00;0
Вс;;57;google;30.12.1899 21:00:00;0
Вс;;62;google;30.12.1899 21:00:00;0
Вс;;63;google;30.12.1899 21:00:00;0
Вс;;71;google;30.12.1899 21:00:00;0
Вс;;83;google;30.12.1899 21:00:00;0
Вс;;93;google;30.12.1899 21:00:00;0
Вс;;94;google;30.12.1899 21:00:00;0
Вс;;106;google;30.12.1899 21:00:00;0
Вс;;222;google;30.12.1899 21:00:00;0
Вс;;226;google;30.12.1899 21:00:00;0
Вс;;240;google;30.12.1899 21:00:00;0
Вс;;288;google;30.12.1899 21:00:00;0
Вс;;366;google;30.12.1899 21:00:00;0
Вс;;474;google;30.12.1899 21:00:00;0
Вс;;492;google;30.12.1899 21:00:00;0
Вс;;496;google;30.12.1899 21:00:00;0
Вс;;501;google;30.12.1899 21:00:00;0
Вс;;502;google;30.12.1899 21:00:00;0
Вс;;525;google;30.12.1899 21:00:00;0
Вс;;536;google;30.12.1899 21:00:00;0
Вс;;539;google;30.12.1899 21:00:00;0
Вс;;545;google;30.12.1899 21:00:00;0
Вс;;554;google;30.12.1899 21:00:00;0
Вс;;555;google;30.12.1899 21:00:00;0
Вс;;642;google;30.12.1899 21:00:00;0
Вс;;732;google;30.12.1899 21:00:00;0
Вс;;784;google;30.12.1899 21:00:00;0
Вс;;1955;google;30.12.1899 21:00:00;0
Вс;;1966;google;30.12.1899 21:00:00;0
Вс;;1973;google;30.12.1899 21:00:00;0
Вс;;1978;google;30.12.1899 21:00:00;0
Вс;;2031;google;30.12.1899 21:00:00;0
Вс;;2067;google;30.12.1899 21:00:00;0
Вс;;2089;google;30.12.1899 21:00:00;0
Вс;;2131;google;30.12.1899 21:00:00;0
Вс;;2147;google;30.12.1899 21:00:00;0
Вс;;2160;google;30.12.1899 21:00:00;0
Вс;;2170;google;30.12.1899 21:00:00;0
Вс;;2187;google;30.12.1899 21:00:00;0
Вс;;2206;google;30.12.1899 21:00:00;0
Вс;;2230;google;30.12.1899 21:00:00;0
Вс;;2290;google;30.12.1899 21:00:00;0
Вс;;2300;google;30.12.1899 21:00:00;0
Вс;;2315;google;30.12.1899 21:00:00;0
Вс;;2339;google;30.12.1899 21:00:00;0
Вс;;2341;google;30.12.1899 21:00:00;0
Вс;;2345;google;30.12.1899 21:00:00;0
Вс;;2350;google;30.12.1899 21:00:00;0
Вс;;2418;google;30.12.1899 21:00:00;0
Вс;;2421;google;30.12.1899 21:00:00;0
Вс;;2422;google;30.12.1899 21:00:00;0
Вс;;2427;google;30.12.1899 21:00:00;0
Вс;;2428;google;30.12.1899 21:00:00;0
Вс;;2439;google;30.12.1899 21:00:00;0
Вс;;2466;google;30.12.1899 21:00:00;0
Вс;;2468;google;30.12.1899 21:00:00;0
Вс;;2567;google;30.12.1899 21:00:00;0
Вс;;112;google;30.12.1899 21:00:00;1
Вс;;117;google;30.12.1899 21:00:00;1
Вс;;209;google;30.12.1899 21:00:00;1
Вс;;1956;google;30.12.1899 21:00:00;1
Вс;;2066;google;30.12.1899 21:00:00;1
Вс;;1945;google;30.12.1899 21:00:00;2
Вс;;1946;google;30.12.1899 21:00:00;2
Вс;;2214;google;30.12.1899 21:00:00;2
Вс;;2139;google;30.12.1899 21:00:00;3
Вс;;271;google;30.12.1899 21:00:00;4
Вс;;1980;google;30.12.1899 21:00:00;5
Вс;;537;google;30.12.1899 21:00:00;6
Вс;;2117;google;30.12.1899 21:00:00;6
Вс;;146;google;30.12.1899 21:00:00;7
Вс;;249;google;30.12.1899 21:00:00;7
Вс;;2010;google;30.12.1899 21:00:00;7
Вс;;2142;google;30.12.1899 21:00:00;7
Вс;;261;google;30.12.1899 21:00:00;9
Вс;;269;google;30.12.1899 21:00:00;9
Вс;;541;google;30.12.1899 21:00:00;9
Вс;;2242;google;30.12.1899 21:00:00;9
Вс;;32;google;30.12.1899 21:00:00;10
Вс;;2317;google;30.12.1899 21:00:00;10
Вс;;2449;google;30.12.1899 21:00:00;10
Вс;;265;google;30.12.1899 21:00:00;11
Вс;;1948;google;30.12.1899 21:00:00;11
Вс;;2346;google;30.12.1899 21:00:00;11
Вс;;2020;google;30.12.1899 21:00:00;12
Вс;;2351;google;30.12.1899 21:00:00;12
Вс;;287;google;30.12.1899 21:00:00;13
Вс;;289;google;30.12.1899 21:00:00;13
Вс;;115;google;30.12.1899 21:00:00;14
Вс;;1970;google;30.12.1899 21:00:00;14
Вс;;59;google;30.12.1899 21:00:00;15
Вс;;108;google;30.12.1899 21:00:00;15
Вс;;687;google;30.12.1899 21:00:00;15
Вс;;2282;google;30.12.1899 21:00:00;15
Вс;;22;google;30.12.1899 21:00:00;16
Вс;;2372;google;30.12.1899 21:00:00;16
Вс;;2464;google;30.12.1899 21:00:00;16
Вс;;281;google;30.12.1899 21:00:00;17
Вс;;2136;google;30.12.1899 21:00:00;17
Вс;;228;google;30.12.1899 21:00:00;18
Вс;;552;google;30.12.1899 21:00:00;18
Вс;;653;google;30.12.1899 21:00:00;18
Вс;;264;google;30.12.1899 21:00:00;19
Вс;;2452;google;30.12.1899 21:00:00;19
Вс;;156;google;30.12.1899 21:00:00;20
Вс;;452;google;30.12.1899 21:00:00;20
Вс;;481;google;30.12.1899 21:00:00;20
Вс;;2296;google;30.12.1899 21:00:00;20
Вс;;670;google;30.12.1899 21:00:00;21
Вс;;17;google;30.12.1899 21:00:00;22
Вс;;19;google;30.12.1899 21:00:00;22
Вс;;110;google;30.12.1899 21:00:00;22
Вс;;1949;google;30.12.1899 21:00:00;22
Вс;;1982;google;30.12.1899 21:00:00;22
Вс;;2338;google;30.12.1899 21:00:00;22
Вс;;294;google;30.12.1899 21:00:00;23
Вс;;2284;google;30.12.1899 21:00:00;23
Вс;;2297;google;30.12.1899 21:00:00;23
Вс;;16;google;30.12.1899 21:00:00;25
Вс;;26;google;30.12.1899 21:00:00;25
Вс;;31;google;30.12.1899 21:00:00;25
Вс;;2227;google;30.12.1899 21:00:00;25
Вс;;618;google;30.12.1899 21:00:00;26
Вс;;793;google;30.12.1899 21:00:00;26
Вс;;12;google;30.12.1899 21:00:00;28
Вс;;14;google;30.12.1899 21:00:00;28
Вс;;546;google;30.12.1899 21:00:00;28
Вс;;2225;google;30.12.1899 21:00:00;28
Вс;;2236;google;30.12.1899 21:00:00;28
Вс;;2306;google;30.12.1899 21:00:00;28
Вс;;148;google;30.12.1899 21:00:00;29
Вс;;651;google;30.12.1899 21:00:00;29
Вс;;23;google;30.12.1899 21:00:00;30
Вс;;27;google;30.12.1899 21:00:00;30
Вс;;2462;google;30.12.1899 21:00:00;30
Вс;;1965;google;30.12.1899 21:00:00;31
Вс;;34;google;30.12.1899 21:00:00;32
Вс;;270;google;30.12.1899 21:00:00;32
Вс;;538;google;30.12.1899 21:00:00;32
Вс;;1944;google;30.12.1899 21:00:00;32
Вс;;2068;google;30.12.1899 21:00:00;32
Вс;;1;google;30.12.1899 21:00:00;33
Вс;;24;google;30.12.1899 21:00:00;33
Вс;;125;google;30.12.1899 21:00:00;33
Вс;;548;google;30.12.1899 21:00:00;33
Вс;;686;google;30.12.1899 21:00:00;34
Вс;;161;google;30.12.1899 21:00:00;35
Вс;;669;google;30.12.1899 21:00:00;35
Вс;;694;google;30.12.1899 21:00:00;35
Вс;;25;google;30.12.1899 21:00:00;36
Вс;;1972;google;30.12.1899 21:00:00;36
Вс;;655;google;30.12.1899 21:00:00;37
Вс;;680;google;30.12.1899 21:00:00;37
Вс;;2266;google;30.12.1899 21:00:00;37
Вс;;2272;google;30.12.1899 21:00:00;37
Вс;;2331;google;30.12.1899 21:00:00;37
Вс;;98;google;30.12.1899 21:00:00;38
Вс;;2455;google;30.12.1899 21:00:00;38
Вс;;673;google;30.12.1899 21:00:00;39
Вс;;2243;google;30.12.1899 21:00:00;39
Вс;;671;google;30.12.1899 21:00:00;40
Вс;;284;google;30.12.1899 21:00:00;42
Вс;;643;google;30.12.1899 21:00:00;43
Вс;;659;google;30.12.1899 21:00:00;43
Вс;;667;google;30.12.1899 21:00:00;43
Вс;;544;google;30.12.1899 21:00:00;44
Вс;;654;google;30.12.1899 21:00:00;44
Вс;;193;google;30.12.1899 21:00:00;46
Вс;;2288;google;30.12.1899 21:00:00;46
Вс;;674;google;30.12.1899 21:00:00;48
Вс;;1943;google;30.12.1899 21:00:00;48
Вс;;688;google;30.12.1899 21:00:00;49
Вс;;109;google;30.12.1899 21:00:00;50
Вс;;644;google;30.12.1899 21:00:00;50
Вс;;750;google;30.12.1899 21:00:00;50
Вс;;2252;google;30.12.1899 21:00:00;50
Вс;;713;google;30.12.1899 21:00:00;51
Вс;;692;google;30.12.1899 21:00:00;54
Вс;;1984;google;30.12.1899 21:00:00;54
Вс;;2235;google;30.12.1899 21:00:00;59
Вс;;2342;google;30.12.1899 21:00:00;62
Вс;;2299;google;30.12.1899 21:00:00;66
Вс;;543;google;30.12.1899 21:00:00;72
Вс;;636;google;30.12.1899 21:00:00;78
Вс;;2273;google;30.12.1899 21:00:00;100
Вс;;0;google;30.12.1899 22:00:00;0
Вс;;6;google;30.12.1899 22:00:00;0
Вс;;19;google;30.12.1899 22:00:00;0
Вс;;41;google;30.12.1899 22:00:00;0
Вс;;42;google;30.12.1899 22:00:00;0
Вс;;43;google;30.12.1899 22:00:00;0
Вс;;45;google;30.12.1899 22:00:00;0
Вс;;46;google;30.12.1899 22:00:00;0
Вс;;51;google;30.12.1899 22:00:00;0
Вс;;52;google;30.12.1899 22:00:00;0
Вс;;57;google;30.12.1899 22:00:00;0
Вс;;62;google;30.12.1899 22:00:00;0
Вс;;63;google;30.12.1899 22:00:00;0
Вс;;71;google;30.12.1899 22:00:00;0
Вс;;83;google;30.12.1899 22:00:00;0
Вс;;93;google;30.12.1899 22:00:00;0
Вс;;94;google;30.12.1899 22:00:00;0
Вс;;98;google;30.12.1899 22:00:00;0
Вс;;106;google;30.12.1899 22:00:00;0
Вс;;108;google;30.12.1899 22:00:00;0
Вс;;161;google;30.12.1899 22:00:00;0
Вс;;209;google;30.12.1899 22:00:00;0
Вс;;222;google;30.12.1899 22:00:00;0
Вс;;226;google;30.12.1899 22:00:00;0
Вс;;228;google;30.12.1899 22:00:00;0
Вс;;240;google;30.12.1899 22:00:00;0
Вс;;288;google;30.12.1899 22:00:00;0
Вс;;366;google;30.12.1899 22:00:00;0
Вс;;474;google;30.12.1899 22:00:00;0
Вс;;481;google;30.12.1899 22:00:00;0
Вс;;492;google;30.12.1899 22:00:00;0
Вс;;496;google;30.12.1899 22:00:00;0
Вс;;501;google;30.12.1899 22:00:00;0
Вс;;502;google;30.12.1899 22:00:00;0
Вс;;525;google;30.12.1899 22:00:00;0
Вс;;536;google;30.12.1899 22:00:00;0
Вс;;537;google;30.12.1899 22:00:00;0
Вс;;539;google;30.12.1899 22:00:00;0
Вс;;541;google;30.12.1899 22:00:00;0
Вс;;545;google;30.12.1899 22:00:00;0
Вс;;546;google;30.12.1899 22:00:00;0
Вс;;548;google;30.12.1899 22:00:00;0
Вс;;552;google;30.12.1899 22:00:00;0
Вс;;554;google;30.12.1899 22:00:00;0
Вс;;555;google;30.12.1899 22:00:00;0
Вс;;642;google;30.12.1899 22:00:00;0
Вс;;687;google;30.12.1899 22:00:00;0
Вс;;732;google;30.12.1899 22:00:00;0
Вс;;784;google;30.12.1899 22:00:00;0
Вс;;1955;google;30.12.1899 22:00:00;0
Вс;;1966;google;30.12.1899 22:00:00;0
Вс;;1970;google;30.12.1899 22:00:00;0
Вс;;1973;google;30.12.1899 22:00:00;0
Вс;;1978;google;30.12.1899 22:00:00;0
Вс;;1980;google;30.12.1899 22:00:00;0
Вс;;2010;google;30.12.1899 22:00:00;0
Вс;;2031;google;30.12.1899 22:00:00;0
Вс;;2067;google;30.12.1899 22:00:00;0
Вс;;2089;google;30.12.1899 22:00:00;0
Вс;;2131;google;30.12.1899 22:00:00;0
Вс;;2139;google;30.12.1899 22:00:00;0
Вс;;2142;google;30.12.1899 22:00:00;0
Вс;;2147;google;30.12.1899 22:00:00;0
Вс;;2160;google;30.12.1899 22:00:00;0
Вс;;2170;google;30.12.1899 22:00:00;0
Вс;;2187;google;30.12.1899 22:00:00;0
Вс;;2206;google;30.12.1899 22:00:00;0
Вс;;2214;google;30.12.1899 22:00:00;0
Вс;;2230;google;30.12.1899 22:00:00;0
Вс;;2284;google;30.12.1899 22:00:00;0
Вс;;2290;google;30.12.1899 22:00:00;0
Вс;;2300;google;30.12.1899 22:00:00;0
